story_id,clause_idx,clause_text,mode_label,top_count,Orientation,Action,Evaluation,Not Story,partition,narrators_gender
438,8,He's a cabinet maker.,Orientation,3,3,0,0,0,train,Male
438,9,I mean I did every job under the sun when I was in high school.,Action,2,1,2,0,0,train,Male
438,10,I worked at restaurants,Action,2,1,2,0,0,train,Male
438,11,", I was a bartender, volunteered as a mechanic just cleaning parts when they were changing engines.",Action,2,1,2,0,0,train,Male
438,12,"And then time went by, helped them with this, with that, next thing you know I got a job at a auto repair shop.",Action,2,0,2,1,0,train,Male
438,13,"And they said, why don't you take that engine out?",Action,2,0,2,1,0,train,Male
438,14,"And I'm like, I don't know how.",Action,2,0,2,1,0,train,Male
438,15,He's like,Action,2,0,2,0,1,train,Male
438,16,", just start unbolting it, and we'll take care of it",Action,3,0,3,0,0,train,Male
438,17,", we'll help you along.",Action,3,0,3,0,0,train,Male
438,18,"And the next thing you know, 20 years later, I have my own.",Orientation,2,2,0,1,0,train,Male
439,0,"a journalism class, and I was driving my journalism teacher crazy, when I was a senior, with all of these questions about, you know, "" How do you become a critic as opposed "" to a journalist? ''",Orientation,2,2,0,1,0,train,Male
439,1,"and "" What is investigative reporting? ''",Evaluation,1,1,1,1,0,train,Male
439,2,in the wake of Watergate.,Orientation,2,2,0,1,0,train,Male
439,3,"And finally, he said, "" Look, "" you're driving me crazy.",Action,2,1,2,0,0,train,Male
439,4,Stop coming to class.,Action,2,1,2,0,0,train,Male
439,5,""" Go interview a hero in your chosen field, "" write it up, and uh",Orientation,2,2,1,0,0,train,Male
439,6,", and you've got your A. ''",Orientation,2,2,0,1,0,train,Male
439,7,So I picked this guy named Lester Bangs,Action,3,0,3,0,0,train,Male
439,8,", and I spent a day interviewing him.",Action,2,1,2,0,0,train,Male
439,9,He was a rock critic who was a hero of mine.,Orientation,2,2,0,1,0,train,Male
439,10,"He was probably the best, uh, rock critic I'd ever read.",Evaluation,2,1,0,2,0,train,Male
439,11,"Pretty much from that moment, when I was senior in high school, on, I knew that I wanted to write about rock 'n' roll.",Evaluation,2,1,0,2,0,train,Male
439,12,I just started writing.,Action,3,0,3,0,0,train,Male
439,13,You know,Evaluation,1,0,1,1,1,train,Male
439,14,", I didn't care that I wasn't gon na get paid or that I wasn't gon na get published.",Evaluation,2,1,0,2,0,train,Male
439,15,You know,Not Story,1,0,1,1,1,train,Male
439,16,", I love this music",Evaluation,3,0,0,3,0,train,Male
439,17,", I wan na write about it",Evaluation,3,0,0,3,0,train,Male
439,18,", you know",Action,1,0,1,1,1,train,Male
439,19,", and you don't take "" No '' for an answer",Action,1,1,1,1,0,train,Male
439,20,", and you send your reviews.",Action,2,0,2,1,0,train,Male
439,21,"If-if the first six magazines that you send them to reject you, you send them to the seventh.",Action,2,0,2,1,0,train,Male
440,0,So I went to UCSD to get my bachelors.,Orientation,2,2,1,0,0,train,Male
440,1,"And while I was there, I ran into Teach for America.",Orientation,2,2,1,0,0,train,Male
440,2,"And specifically, it was this one poster.",Orientation,3,3,0,0,0,train,Male
440,3,"And it said, only one in ten students from low income communities will graduate from college, teach for all ten.",Orientation,3,3,0,0,0,train,Male
440,4,"And I was like, that hit me like a ton of bricks, right, because I was the one in ten.",Evaluation,2,1,0,2,0,train,Male
440,5,I knew I was the one in ten that had made it.,Evaluation,2,1,0,2,0,train,Male
440,6,And here was Teach for America challenging me to help change that statistic and of course that got me.,Orientation,2,2,0,1,0,train,Male
440,7,"When I came to San Diego to start Teach for America here, I'd always try to focus on developing my leadership, that was something I'd done for a long time.",Orientation,3,3,0,0,0,train,Male
440,8,"And I thought leadership was about sustaining action in the face of adversity, which is a little like adaptability.",Orientation,2,2,0,1,0,train,Male
440,9,You do something different.,Evaluation,2,1,0,2,0,train,Male
440,10,You try it again,Evaluation,2,1,0,2,0,train,Male
440,11,", that's sustaining action.",Evaluation,3,0,0,3,0,train,Male
440,12,What I didn't realize is the importance of sustaining belief.,Evaluation,2,1,0,2,0,train,Male
440,13,That's a completely different thing.,Evaluation,2,1,0,2,0,train,Male
440,14,That's almost not adaptability.,Orientation,2,2,0,1,0,train,Male
440,15,"That's the fact that, once you establish a belief in something that you really, really think is important, you stick to it.",Evaluation,2,1,0,2,0,train,Male
440,16,"Because if you're not believing, others aren't gon na follow your footsteps.",Evaluation,3,0,0,3,0,train,Male
441,0,"A lot of teachers feel like they have to be this like, alter ego.",Orientation,2,2,0,1,0,train,Male
441,1,"Like for me, honestly who I am in the classroom is who I am in life.",Orientation,3,3,0,0,0,train,Male
441,2,"Did you have any, like, uh-oh moments, when you were like",Evaluation,1,1,1,1,0,train,Male
441,3,", I have no idea what I'm doing, like once you were in the classroom?",Action,1,1,1,1,0,train,Male
441,4,All the time.,Orientation,2,2,0,1,0,train,Male
441,5,All the time and I still kinda do.,Orientation,2,2,1,0,0,train,Male
441,6,A lot of people thought that I was just a fun teacher.,Orientation,3,3,0,0,0,train,Male
441,7,Oh he's just,Orientation,1,1,0,1,1,train,Male
441,8,", all his kids, they're not really learning anything.",Action,1,1,1,1,0,train,Male
441,9,I hate when teachers think that just because their class is rigorous that they can't have any fun.,Evaluation,2,1,0,2,0,train,Male
441,10,"It's not until when my test scores came back, my AP scores",Evaluation,2,1,0,2,0,train,Male
441,11,and they were better than theirs,Evaluation,2,1,0,2,0,train,Male
441,12,", you don't even have to say anything.",Orientation,2,2,1,0,0,train,Male
441,13,Yeah.,Not Story,3,0,0,0,3,train,Male
441,14,I am very German,Orientation,3,3,0,0,0,train,Male
441,15,but I am very about living life and working hard and being rigorous but having fun the entire time we're doing it.,Orientation,2,2,1,0,0,train,Male
441,16,Because that's life.,Evaluation,3,0,0,3,0,train,Male
441,17,I really come to work with a smile on my face every single day.,Action,2,1,2,0,0,train,Male
441,18,"And that's what it's all about, right?",Evaluation,2,1,0,2,0,train,Male
442,0,"Hi, I'm Ann Windrow.",Orientation,3,3,0,0,0,train,Female
442,1,I head up social innovation for AT&T for the AT&T foundation.,Orientation,2,2,1,0,0,train,Female
442,2,"And I have the pleasure of running an accelerator program, and working with amazing entrepreneurs.",Orientation,2,2,1,0,0,train,Female
442,3,"And the idea is, we take them from good to great.",Orientation,2,2,1,0,0,train,Female
442,4,"I spent the beginning of my career in public broadcasting, so that for me led pretty naturally to public libraries.",Orientation,2,2,1,0,0,train,Female
442,5,A thread through both of those was education for me.,Orientation,1,1,1,1,0,train,Female
442,6,"And then these AT&T opportunities sort of came out of nowhere for me, frankly.",Orientation,3,3,0,0,0,train,Female
442,7,I had no idea that the sector existed when I was in school.,Orientation,2,2,0,1,0,train,Female
442,8,"Corporate social responsibility, that was not a thing 20 years ago, when I was in college and graduate school.",Evaluation,2,1,0,2,0,train,Female
442,9,"If it was, I probably would have thought that sounds really interesting.",Evaluation,2,0,1,2,0,train,Female
442,10,I'm into that business to impact.,Action,1,1,1,1,0,train,Female
442,11,That sounds amazing.,Evaluation,2,1,0,2,0,train,Female
442,12,They say that luck is a combination of opportunity and preparedness,Evaluation,2,1,0,2,0,train,Female
442,13,", and I think that for me that was definitely the case, in moving into the world that I have now.",Evaluation,1,1,1,1,0,train,Female
442,14,"And, since I've moved into this world I love it",Evaluation,2,0,1,2,0,train,Female
442,15,", and I feel honored every day to do it.",Evaluation,3,0,0,3,0,train,Female
443,0,got a job driving trucks.,Orientation,2,2,1,0,0,train,Male
443,1,And then...,Action,2,0,2,0,1,train,Male
443,2," I thought, "" Maybe I need to sort of  myself",Evaluation,2,0,1,2,0,train,Male
443,3,", '' so I went to university for a year and studied philosophy and phenomenology of religion",Orientation,2,2,1,0,0,train,Male
443,4,", and after a few weeks, I realized it wasn't really what I wanted to do.",Evaluation,3,0,0,3,0,train,Male
443,5,So I finished the year and then went back to driving trucks again.,Action,2,1,2,0,0,train,Male
443,6,"And eventually, I started, um, speed-skiing, an-and then that really started to lead me, I guess, in-in a different direction, where I went to Europe.",Action,2,1,2,0,0,train,Male
443,7,"And as a sort of a farm boy from New Zealand going to Europe into a whole different culture, and it really opened my mind to possibilities and opportunities.",Orientation,2,2,0,1,0,train,Male
443,8,"And during that period, I met AJ Hackett",Action,2,1,2,0,0,train,Male
443,9," and he, um, talked about bungee.",Action,3,0,3,0,0,train,Male
443,10,See,Action,2,0,2,0,1,train,Male
443,11,", that was when we looked young like that.",Orientation,2,2,0,1,0,train,Male
443,12,[laughs,Action,3,0,3,0,0,train,Male
443,13,"] And when we were sort of assembling bungee, we assembled it as a personal challenge.",Action,3,0,3,0,0,train,Male
443,14,It's not about the safety issue and the perceived danger.,Evaluation,3,0,0,3,0,train,Male
443,15,"It was actually about dealing with yourself and how you dealt with the perceived danger and then how you dealt with your actual, physical situation.",Evaluation,3,0,0,3,0,train,Male
444,0,I'm 53 years old,Orientation,3,3,0,0,0,train,Male
444,1,", I'm trying to decide what I'm gon na do when I grow up.",Orientation,3,3,0,0,0,train,Male
444,2,My grandfather farmed,Orientation,3,3,0,0,0,train,Male
444,3,", he went out and said",Orientation,2,2,1,0,0,train,Male
444,4,", hey do you wan na plant a garden?",Orientation,2,2,0,1,0,train,Male
444,5,And I got started that way,Orientation,2,2,0,1,0,train,Male
444,6,", we planted some radishes in a spot about this big and I thought it was the coolest thing.",Action,2,1,2,0,0,train,Male
444,7,"I was debating between agriculture and ornamental horticulture, like growing flowers.",Orientation,2,2,0,1,0,train,Male
444,8,"But I thought if I'm gon na spend my life doing something, I would rather spend my life helping to feed the world.",Orientation,2,2,0,1,0,train,Male
444,9,So our job is to develop a hybrid seed that will help the farmer in his business.,Orientation,3,3,0,0,0,train,Male
444,10,"So if you take two inbreds, like that",Action,2,1,2,0,0,train,Male
444,11,", and you cross them",Action,2,1,2,0,0,train,Male
444,12,", that's your hybrid.",Evaluation,2,1,0,2,0,train,Male
444,13,"So people are like, why do you have hybrids?",Evaluation,2,1,0,2,0,train,Male
444,14,"It's like, that's why I have hybrids.",Evaluation,2,1,0,2,0,train,Male
444,15,Some people feel like,Evaluation,3,0,0,3,0,train,Male
444,16,", okay",Evaluation,2,0,0,2,1,train,Male
444,17,", I just wan na make a lot of money.",Evaluation,2,0,1,2,0,train,Male
444,18,"But if you can find something you have a passion for, you love it, you think about it in the morning when you wake up.",Evaluation,3,0,0,3,0,train,Male
444,19,And then you can figure out an intersection of that thing with something that you can make a living doing,Evaluation,3,0,0,3,0,train,Male
444,20,", That's a pretty sweet place to be.",Evaluation,3,0,0,3,0,train,Male
445,0,I grew up in Mexico,Orientation,3,3,0,0,0,train,Male
445,1,", I was born in Mexico.",Orientation,3,3,0,0,0,train,Male
445,2,I thought I was gon na go back and work in Mexico's government,Evaluation,2,1,0,2,0,train,Male
445,3," and I did, for awhile.",Action,3,0,3,0,0,train,Male
445,4,"And I started learning about an obscure field called genomics, which is how genes get stitched together and what they do, and became a professor.",Action,2,1,2,0,0,train,Male
445,5,One of the weird adventures of the last four years is I got together with a guy who sequenced the human genome and with the guy who won the Nobel for splitting genes.,Orientation,2,2,1,0,0,train,Male
445,6,And we created a company that thought about programming cells much as you program computer chips.,Action,2,1,2,0,0,train,Male
445,7,"And in the measure that we've started to this, what we're doing is we're beginning to directly and deliberately engineer evolution to do what we want it to do.",Orientation,2,2,1,0,0,train,Male
445,8,We want tomatoes to taste this way,Evaluation,1,1,1,1,0,train,Male
445,9,", we want cows to give this much milk",Evaluation,1,1,1,1,0,train,Male
445,10,", we want mosquitoes to inject you with vaccines.",Evaluation,1,1,1,1,0,train,Male
445,11,"We want this to happen, right.",Evaluation,2,1,0,2,0,train,Male
445,12,And that I think is the biggest single change going on out there.,Evaluation,3,0,0,3,0,train,Male
445,13,"It means we're gon na generate entirely new fields of research, entirely new jobs, entirely new industries.",Action,2,0,2,1,0,train,Male
445,14,There are all these incredible adventures going on.,Evaluation,3,0,0,3,0,train,Male
445,15,You have probably no idea of where you're gon na end up working in ten years because a lot of the fields you're gon na end up working in don't exist yet.,Evaluation,2,1,0,2,0,train,Male
